Customer_ID,Age,Gender,Country,Membership_Tier,Annual_Income_USD,Product_Category,Purchase_Amount_USD,Payment_Method,Orders_Per_Month,Discount_Applied_Percent,Delivery_Time_Days,Review_Rating,Satisfaction_Score,Returned_Item,App_Usage_Mins_Per_Week,Preferred_Shopping_Hour,Signup_Date,Days_Since_Last_Purchase,Churned
CUST-10761,31,Female,Australia,Gold,79777.0,Apparel,8.5,PayPal,4,30,7,3.5,6,No,47,17,2025-04-11,15,No
CUST-10762,39,Female,United States,Silver,61746.0,Apparel,87.62,Apple Pay,7,20,1,5.0,10,No,10,16,2025-06-08,56,No
CUST-10763,68,Male,United States,Silver,60872.0,Electronics,100.22,PayPal,4,0,6,3.5,8,No,56,8,2024-08-24,1,No
CUST-10764,36,Male,United States,Silver,66342.0,Apparel,194.15,PayPal,8,15,3,4.5,9,No,121,9,2024-04-05,47,No
CUST-10765,51,Male,India,Bronze,43521.0,Home & Kitchen,49.76,Apple Pay,2,5,3,4.5,9,No,179,10,2025-04-10,141,Yes
CUST-10766,29,Male,Australia,Gold,109363.0,Home & Kitchen,274.67,Apple Pay,5,50,5,3.5,7,No,22,21,2024-07-31,12,No
CUST-10767,37,Prefer not to say,Australia,Silver,78623.0,Apparel,119.54,PayPal,6,5,3,5.0,9,Yes,262,18,2024-05-04,58,No
CUST-10768,59,Female,Brazil,Bronze,23088.0,Apparel,14.46,Debit Card,7,0,4,3.5,7,No,142,15,2024-11-18,18,No
CUST-10769,30,Female,United States,Silver,77637.0,Electronics,12.36,Credit Card,2,10,3,4.0,8,No,247,9,2025-02-18,51,No
CUST-10770,59,Female,United Kingdom,Platinum,118645.0,Electronics,227.03,Crypto,1,20,7,4.0,7,Yes,121,7,2025-05-25,121,No
CUST-10771,46,Female,United States,Silver,72581.0,Electronics,115.16,Credit Card,2,0,3,4.0,7,No,189,20,2025-04-12,11,No
CUST-10772,31,Female,United States,Platinum,151155.0,Sports & Outdoors,316.6,Credit Card,5,15,10,2.0,4,Yes,201,20,2022-07-23,1,No
CUST-10773,45,Male,United States,Bronze,18000.0,Electronics,270.69,Debit Card,4,0,4,4.0,7,Yes,182,7,2024-04-06,52,Yes
CUST-10774,49,Male,United Kingdom,Bronze,43673.0,Electronics,159.81,Credit Card,4,25,2,5.0,10,No,126,19,2022-06-09,30,No
CUST-10775,45,Male,United States,Bronze,33567.0,Apparel,64.96,Apple Pay,2,0,2,3.0,7,No,167,13,2023-06-23,16,No
CUST-10776,19,Female,United States,Silver,48342.0,Electronics,255.22,Debit Card,7,25,9,3.5,7,No,215,11,2022-10-06,15,No
CUST-10777,29,Male,United States,Bronze,66315.0,Home & Kitchen,323.45,Debit Card,5,10,11,2.0,5,No,110,18,2024-04-17,60,No
CUST-10778,35,Non-Binary,United States,Bronze,30233.0,Electronics,120.49,Crypto,6,5,1,4.0,8,Yes,150,16,2024-05-24,20,No
CUST-10779,37,Male,India,Platinum,125485.0,Electronics,142.92,Credit Card,5,30,1,4.5,10,No,60,19,2025-03-30,0,No
CUST-10780,45,Female,Japan,Gold,96362.0,Home & Kitchen,68.4,Apple Pay,4,50,10,3.0,6,No,213,6,2022-05-04,52,No
CUST-10781,40,Male,India,Gold,107340.0,Apparel,95.68,Credit Card,4,15,1,5.0,10,No,300,10,2023-08-17,11,No
CUST-10782,21,Female,United Kingdom,Bronze,39450.0,Beauty & Personal Care,23.83,PayPal,5,0,3,4.0,8,No,58,10,2025-05-17,100,Yes
CUST-10783,42,Female,United States,Bronze,62994.0,Home & Kitchen,104.17,Debit Card,5,10,2,4.0,8,No,145,11,2024-06-08,89,No
CUST-10784,45,Female,Japan,Bronze,51557.0,Apparel,8.5,Credit Card,4,10,3,4.0,7,No,203,14,2025-02-10,38,No
CUST-10785,44,Male,United States,Gold,55792.0,Home & Kitchen,214.31,PayPal,4,10,5,3.5,7,Yes,149,10,2022-10-03,1,No
CUST-10786,50,Male,United States,Platinum,130469.0,Electronics,108.76,PayPal,5,10,9,2.5,5,No,195,13,2024-07-02,36,No
CUST-10787,48,Female,United States,Silver,51886.0,Home & Kitchen,35.75,PayPal,7,0,2,2.5,6,No,120,11,2023-08-26,153,No
CUST-10788,43,Female,United States,Bronze,50628.0,Apparel,45.53,Crypto,2,15,11,2.0,4,No,117,18,2025-04-30,60,No
CUST-10789,37,Female,United States,Silver,18000.0,Apparel,13.18,Credit Card,5,15,1,4.0,8,No,123,16,2022-08-02,131,No
CUST-10790,18,Female,United Kingdom,Bronze,87882.0,Home & Kitchen,185.97,PayPal,6,0,11,2.0,5,No,166,17,2022-11-04,141,Yes
CUST-10791,43,Female,Germany,Bronze,51558.0,Sports & Outdoors,51.87,Debit Card,7,10,6,3.5,8,No,68,9,2022-09-25,2,No
CUST-10792,40,Female,United States,Silver,64679.0,Books & Media,20.33,PayPal,8,10,3,,6,No,148,11,2025-05-10,0,Yes
CUST-10793,41,Male,United States,Gold,116268.0,Home & Kitchen,187.97,Credit Card,7,15,7,4.5,8,No,280,2,2022-02-11,96,No
CUST-10794,22,Female,Australia,Bronze,84185.0,Apparel,25.1,PayPal,6,0,6,3.0,6,No,134,7,2024-08-13,38,No
CUST-10795,25,Female,United States,Bronze,57673.0,Electronics,50.91,Credit Card,5,10,11,1.5,3,No,68,10,2022-04-20,64,Yes
CUST-10796,50,Female,United States,Platinum,157078.0,Apparel,319.96,Credit Card,4,0,7,3.5,7,Yes,188,6,2025-03-13,86,No
CUST-10797,37,Non-Binary,Australia,Bronze,44352.0,Apparel,45.53,Debit Card,10,10,5,3.0,6,No,95,16,2024-11-04,47,No
CUST-10798,46,Male,United States,Bronze,39452.0,Apparel,40.11,PayPal,5,15,1,4.0,8,No,52,23,2022-12-19,71,No
CUST-10799,38,Male,United States,Bronze,33435.0,Sports & Outdoors,8.5,Buy Now Pay Later,8,15,3,2.5,7,No,145,7,2023-11-08,36,No
CUST-10800,38,Female,United Kingdom,Bronze,27129.0,Apparel,43.15,Debit Card,2,0,3,2.5,6,Yes,87,19,2022-07-04,19,No
CUST-10801,49,Male,United States,Bronze,29633.0,Apparel,52.86,Apple Pay,5,10,7,3.0,7,No,94,7,2023-07-12,12,No
CUST-10802,31,Female,Canada,Gold,70689.0,Apparel,82.71,Credit Card,2,30,3,4.0,8,No,165,17,2023-08-13,63,No
CUST-10803,39,Male,Australia,Bronze,40634.0,Sports & Outdoors,121.74,PayPal,5,0,11,1.0,2,No,40,17,2022-12-26,37,No
CUST-10804,32,Male,United States,Silver,31675.0,Home & Kitchen,24.88,Credit Card,3,20,5,4.0,8,No,22,20,2022-07-01,7,No
CUST-10805,32,Male,Canada,Silver,65436.0,Home & Kitchen,53.2,Debit Card,7,15,4,3.0,6,No,196,7,2022-04-30,1,Yes
CUST-10806,34,Male,Canada,Silver,61346.0,Apparel,156.72,Credit Card,2,15,4,2.5,6,Yes,25,10,2024-04-22,23,No
CUST-10807,40,Male,United States,Gold,97644.0,Beauty & Personal Care,184.93,Credit Card,4,0,7,4.0,7,Yes,105,6,2024-06-23,41,No
CUST-10808,32,Female,Germany,Gold,85601.0,Electronics,53.53,PayPal,6,0,1,4.0,7,No,45,12,2025-06-10,27,No
CUST-10809,53,Male,United States,Bronze,97383.0,Sports & Outdoors,105.69,Credit Card,2,25,7,1.5,4,Yes,137,21,2022-12-22,171,Yes
CUST-10810,27,Female,United Kingdom,Gold,119482.0,Home & Kitchen,59.61,Credit Card,5,5,8,3.0,6,No,207,19,2022-04-04,11,No
CUST-10811,35,Male,United States,Silver,39598.0,Apparel,8.5,PayPal,3,0,3,3.5,7,No,147,18,2024-10-19,5,No
CUST-10812,32,Female,United Kingdom,Platinum,144191.0,Apparel,56.84,Credit Card,9,10,3,3.5,7,No,347,15,2022-02-06,204,Yes
CUST-10813,55,Female,United States,Silver,51055.0,Home & Kitchen,25.08,Credit Card,3,0,4,4.0,7,No,216,20,2023-09-21,41,No
CUST-10814,40,Female,Australia,Platinum,121739.0,Electronics,540.73,Credit Card,5,15,6,4.0,7,No,120,13,2022-02-17,97,Yes
CUST-10815,50,Female,United States,Gold,70878.0,Sports & Outdoors,99.93,Apple Pay,4,10,7,2.5,5,Yes,77,8,2024-02-12,38,No
CUST-10816,20,Male,United Kingdom,Bronze,,Apparel,13.17,PayPal,4,20,1,5.0,10,No,320,19,2023-04-03,31,No
CUST-10817,41,Male,United Kingdom,Silver,49735.0,Apparel,8.5,PayPal,7,15,4,3.0,6,No,213,10,2023-06-14,29,No
CUST-10818,48,Female,Japan,Platinum,157420.0,Electronics,820.3,PayPal,2,0,7,3.0,6,Yes,237,5,2023-07-07,19,No
CUST-10819,38,Female,Canada,Gold,112888.0,Apparel,24.75,Credit Card,6,5,11,3.0,5,No,181,7,2024-03-21,100,Yes
CUST-10820,50,Male,Germany,Bronze,66730.0,Apparel,91.51,Buy Now Pay Later,7,15,2,3.5,7,No,171,16,2023-08-01,42,No
CUST-10821,31,Female,Japan,Gold,79657.0,Apparel,44.08,Credit Card,10,5,1,3.0,7,No,63,16,2024-10-14,49,No
CUST-10822,54,Male,Australia,Bronze,50556.0,Home & Kitchen,141.68,Apple Pay,7,30,1,4.5,10,No,155,10,2022-02-26,22,No
CUST-10823,65,Male,United States,Bronze,53384.0,Apparel,33.31,Debit Card,6,15,10,2.0,4,No,151,18,2022-08-13,36,No
CUST-10824,33,Male,Canada,Silver,53464.0,Books & Media,8.5,Debit Card,3,0,6,2.5,5,No,87,19,2024-04-28,52,Yes
CUST-10825,32,Male,Australia,Bronze,28108.0,Home & Kitchen,30.26,Credit Card,5,20,5,4.0,8,No,99,21,2022-10-24,9,No
CUST-10826,55,Female,India,Gold,123971.0,Beauty & Personal Care,14.76,Credit Card,4,0,1,4.5,8,No,280,16,2022-07-08,15,No
CUST-10827,56,Male,Brazil,Bronze,46094.0,Electronics,150.19,Apple Pay,2,0,10,1.0,2,Yes,134,19,2024-10-27,6,Yes
CUST-10828,31,Female,United Kingdom,Gold,106447.0,Apparel,133.17,Credit Card,3,15,3,5.0,10,No,307,18,2022-06-22,67,No
CUST-10829,32,Female,United States,Bronze,27202.0,Apparel,19.2,Debit Card,8,20,11,2.0,4,No,20,10,2025-04-06,52,No
CUST-10830,34,Male,United Kingdom,Bronze,20052.0,Home & Kitchen,8.5,Apple Pay,4,10,7,3.0,6,No,96,10,2024-05-16,9,No
CUST-10831,21,Female,Japan,Bronze,31749.0,Sports & Outdoors,64.14,Apple Pay,3,0,9,2.5,5,Yes,35,13,2022-05-03,13,No
CUST-10832,26,Male,United Kingdom,Bronze,39767.0,Electronics,232.43,Credit Card,9,5,9,3.5,6,No,61,2,2024-01-24,4,Yes
CUST-10833,25,Male,United Kingdom,Bronze,22844.0,Electronics,623.3,Apple Pay,8,5,6,4.0,9,No,77,10,2023-11-01,11,No
CUST-10834,28,Male,Australia,Bronze,41822.0,Sports & Outdoors,89.57,Apple Pay,4,5,3,2.5,5,No,161,13,2022-07-17,12,No
CUST-10835,37,Male,United Kingdom,Silver,31606.0,Electronics,141.83,Debit Card,2,0,1,4.5,9,Yes,153,7,2022-01-27,13,No
CUST-10836,40,Female,Australia,Bronze,21839.0,Home & Kitchen,90.08,Credit Card,5,10,3,4.0,8,No,86,7,2025-02-02,19,No
CUST-10837,56,Female,United Kingdom,Silver,74076.0,Home & Kitchen,512.13,Credit Card,4,25,10,3.0,5,No,12,13,2022-08-18,46,No
CUST-10838,26,Male,United States,Bronze,,Sports & Outdoors,199.35,Credit Card,5,5,2,4.5,9,No,242,18,2023-05-17,2,No
CUST-10839,49,Female,United Kingdom,Gold,87946.0,Electronics,144.85,Credit Card,6,0,11,2.5,5,No,145,19,2025-02-24,173,No
CUST-10840,35,Male,Japan,Platinum,121680.0,Electronics,118.3,PayPal,2,20,5,2.5,5,Yes,108,15,2025-01-07,360,No
CUST-10841,37,Male,United States,Silver,43506.0,Home & Kitchen,45.47,Debit Card,1,15,8,4.0,8,No,159,13,2022-03-01,21,No
CUST-10842,46,Male,United States,Bronze,35281.0,Books & Media,17.69,Credit Card,2,25,5,2.5,5,No,150,12,2025-02-25,134,Yes
CUST-10843,24,Female,India,Bronze,,Apparel,119.93,Debit Card,3,0,1,3.5,7,No,125,9,2022-03-27,2,No
CUST-10844,42,Female,United States,Platinum,156708.0,Apparel,105.28,Credit Card,2,0,3,3.5,7,No,208,8,2024-08-03,5,No
CUST-10845,39,Female,Canada,Bronze,33062.0,Home & Kitchen,9.13,Credit Card,2,10,5,4.5,9,No,61,19,2022-08-29,102,No
CUST-10846,43,Female,Canada,Bronze,21237.0,Books & Media,25.14,Credit Card,5,10,7,3.0,6,No,180,13,2024-02-23,31,No
CUST-10847,41,Male,United Kingdom,Bronze,46821.0,Sports & Outdoors,174.54,Credit Card,9,10,5,3.5,7,Yes,78,19,2022-01-08,10,No
CUST-10848,67,Female,Germany,Bronze,27176.0,Books & Media,8.5,Debit Card,2,10,10,3.5,7,No,94,18,2023-03-13,26,No
CUST-10849,30,Female,United States,Bronze,32671.0,Electronics,246.94,Credit Card,3,0,5,3.0,6,No,178,9,2024-06-09,92,Yes
CUST-10850,31,Female,Canada,Gold,118854.0,Electronics,240.09,PayPal,7,10,7,2.0,5,No,257,14,2022-08-10,20,No
CUST-10851,30,Male,United Kingdom,Bronze,56888.0,Home & Kitchen,375.34,PayPal,3,15,8,2.5,5,Yes,251,13,2023-08-04,51,Yes
CUST-10852,31,Male,Germany,Silver,64843.0,Sports & Outdoors,233.72,Buy Now Pay Later,4,5,8,3.5,7,No,221,12,2022-03-23,69,No
CUST-10853,30,Female,United States,Bronze,19105.0,Apparel,39.16,Credit Card,8,15,7,3.0,6,No,108,15,2022-06-27,89,No
CUST-10854,52,Female,Canada,Bronze,45805.0,Electronics,315.18,Credit Card,5,10,3,5.0,10,No,42,23,2023-07-11,171,No
CUST-10855,55,Female,United States,Platinum,159127.0,Beauty & Personal Care,172.48,Credit Card,5,5,11,2.0,5,No,290,19,2023-12-26,104,Yes
CUST-10856,31,Female,United States,Bronze,35238.0,Electronics,160.93,PayPal,1,5,2,3.5,7,No,226,20,2024-08-26,5,Yes
CUST-10857,28,Male,United States,Gold,119320.0,Apparel,49.34,Credit Card,5,5,1,4.0,8,No,135,3,2022-02-02,18,No
CUST-10858,43,Male,United States,Silver,85269.0,Home & Kitchen,292.75,Debit Card,10,0,6,2.5,5,No,222,8,2024-09-14,60,No
CUST-10859,31,Female,Australia,Bronze,71947.0,Home & Kitchen,47.7,PayPal,4,15,9,2.5,5,No,134,6,2022-04-22,10,No
CUST-10860,45,Female,United States,Platinum,145494.0,Beauty & Personal Care,37.76,PayPal,2,20,3,5.0,10,No,290,10,2025-05-20,17,No
CUST-10861,40,Prefer not to say,Brazil,Bronze,52573.0,Apparel,175.01,PayPal,4,5,5,4.0,8,No,112,13,2022-05-26,3,No
CUST-10862,19,Female,India,Gold,120455.0,Home & Kitchen,320.08,Credit Card,4,0,9,2.5,6,Yes,308,17,2023-11-03,24,No
CUST-10863,56,Male,Canada,Bronze,,Home & Kitchen,82.8,PayPal,3,50,9,3.0,6,No,196,14,2023-08-22,40,No
CUST-10864,59,Female,United States,Gold,85977.0,Home & Kitchen,50.72,Crypto,6,0,7,4.0,8,No,279,20,2022-02-05,3,No
CUST-10865,30,Male,United Kingdom,Bronze,33926.0,Home & Kitchen,57.99,Debit Card,3,0,4,4.0,8,No,106,21,2023-04-06,15,No
CUST-10866,33,Female,Japan,Silver,66293.0,Apparel,32.71,Debit Card,7,5,11,3.5,7,No,179,8,2024-06-26,103,No
CUST-10867,41,Male,United Kingdom,Gold,71769.0,Electronics,64.98,Debit Card,8,15,2,5.0,10,Yes,92,20,2025-06-01,22,No
CUST-10868,42,Non-Binary,United States,Platinum,,Electronics,631.29,Credit Card,4,0,2,2.5,6,Yes,243,13,2023-02-08,96,Yes
CUST-10869,45,Female,Canada,Platinum,159737.0,Electronics,145.36,Credit Card,5,10,4,3.5,6,No,258,13,2025-03-20,58,No
CUST-10870,62,Female,Australia,Gold,55557.0,Home & Kitchen,102.11,Credit Card,5,5,1,3.5,7,No,303,19,2024-01-18,1,No
CUST-10871,35,Female,Japan,Gold,122620.0,Sports & Outdoors,83.98,Credit Card,1,0,4,3.0,6,No,212,7,2024-02-08,2,No
CUST-10872,28,Female,United States,Bronze,62202.0,Beauty & Personal Care,201.85,Credit Card,2,5,11,3.0,5,No,198,20,2022-06-29,99,Yes
CUST-10873,21,Female,Germany,Bronze,33724.0,Beauty & Personal Care,18.33,PayPal,2,15,6,3.0,6,Yes,106,17,2023-06-10,74,No
CUST-10874,29,Female,United States,Bronze,51781.0,Apparel,8.5,Apple Pay,5,10,6,4.5,9,Yes,181,20,2023-10-07,91,Yes
CUST-10875,37,Male,United States,Bronze,42056.0,Apparel,8.5,Debit Card,3,0,7,4.0,8,No,116,23,2024-12-01,0,No
CUST-10876,59,Female,Australia,Bronze,64139.0,Apparel,86.01,Apple Pay,2,0,5,3.0,6,No,159,14,2023-05-28,8,No
CUST-10877,31,Female,United States,Silver,79688.0,Electronics,323.33,Buy Now Pay Later,4,10,9,,8,Yes,171,7,2024-10-04,59,No
CUST-10878,40,Male,United States,Bronze,18000.0,Electronics,91.16,Credit Card,2,20,2,5.0,10,No,106,8,2022-02-04,13,No
CUST-10879,37,Female,United States,Silver,72570.0,Home & Kitchen,108.98,Credit Card,5,5,2,3.5,7,No,160,11,2025-04-09,11,No
CUST-10880,52,Non-Binary,Australia,Bronze,38298.0,Books & Media,8.5,Apple Pay,5,10,4,2.0,5,No,114,7,2023-11-19,0,No
CUST-10881,68,Female,Japan,Bronze,43490.0,Electronics,189.79,Credit Card,2,0,4,3.0,7,Yes,117,19,2022-10-27,62,No
CUST-10882,31,Male,Germany,Silver,48892.0,Electronics,194.56,Credit Card,5,5,4,3.5,6,No,214,10,2023-10-08,35,No
CUST-10883,32,Male,Japan,Gold,126466.0,Beauty & Personal Care,11.59,Credit Card,4,0,1,4.0,8,No,194,22,2022-08-05,36,No
CUST-10884,50,Male,United States,Gold,113721.0,Apparel,14.05,Credit Card,4,15,4,3.5,7,No,199,18,2024-07-20,31,No
CUST-10885,46,Prefer not to say,United Kingdom,Silver,48684.0,Sports & Outdoors,14.32,PayPal,3,5,5,3.5,7,No,49,8,2025-03-17,4,No
CUST-10886,60,Female,United Kingdom,Bronze,18000.0,Beauty & Personal Care,8.5,PayPal,4,20,9,2.5,6,Yes,156,13,2024-07-09,68,No
CUST-10887,45,Non-Binary,United States,Silver,55057.0,Books & Media,29.62,PayPal,5,15,3,3.5,6,No,182,13,2023-01-29,25,No
CUST-10888,33,Female,United Kingdom,Bronze,49821.0,Apparel,18.56,Apple Pay,2,20,3,4.0,8,No,119,14,2024-04-20,5,No
CUST-10889,45,Female,Brazil,Bronze,46323.0,Home & Kitchen,44.6,Credit Card,7,0,5,3.5,6,No,278,15,2022-07-05,10,No
CUST-10890,51,Female,United States,Silver,84556.0,Apparel,21.07,Credit Card,8,0,10,2.5,5,No,13,3,2022-11-15,8,No
CUST-10891,47,Male,United States,Bronze,56218.0,Home & Kitchen,537.16,Credit Card,5,30,6,4.0,8,No,199,17,2023-07-05,54,No
CUST-10892,44,Female,United States,Bronze,59452.0,Apparel,178.74,Credit Card,5,15,3,3.0,6,Yes,196,14,2022-08-23,35,No
CUST-10893,50,Male,United States,Platinum,145883.0,Electronics,125.31,Apple Pay,1,20,1,4.0,8,Yes,228,19,2025-03-06,8,No
CUST-10894,52,Male,Brazil,Platinum,114992.0,Home & Kitchen,96.29,Apple Pay,3,0,10,2.0,4,No,188,19,2023-02-25,39,Yes
CUST-10895,54,Male,United Kingdom,Bronze,38477.0,Home & Kitchen,33.07,Apple Pay,6,5,8,2.5,5,Yes,175,9,2025-03-01,75,No
CUST-10896,45,Male,United Kingdom,Bronze,61081.0,Beauty & Personal Care,33.67,Credit Card,1,15,1,5.0,10,Yes,206,5,2024-06-18,21,No
CUST-10897,35,Female,Japan,Bronze,41072.0,Beauty & Personal Care,8.5,PayPal,3,0,2,4.0,7,No,93,18,2024-09-09,140,No
CUST-10898,39,Female,United States,Bronze,51055.0,Home & Kitchen,179.92,PayPal,6,10,3,3.5,7,No,164,22,2024-06-27,34,No
CUST-10899,52,Female,United Kingdom,Platinum,134262.0,Electronics,339.79,PayPal,3,5,6,2.5,5,Yes,175,13,2025-05-28,2,No
CUST-10900,28,Female,United Kingdom,Bronze,23463.0,Beauty & Personal Care,70.56,PayPal,7,0,4,4.5,8,No,60,10,2023-08-06,45,No
CUST-10901,42,Female,Canada,Gold,92779.0,Home & Kitchen,39.14,PayPal,5,0,4,3.0,6,Yes,213,8,2023-12-27,14,No
CUST-10902,33,Female,India,Bronze,47562.0,Sports & Outdoors,174.9,PayPal,5,0,9,2.5,5,Yes,107,10,2023-01-19,59,No
CUST-10903,38,Female,Japan,Platinum,128197.0,Sports & Outdoors,276.54,Apple Pay,3,0,6,4.0,8,No,86,11,2023-02-06,76,No
CUST-10904,53,Non-Binary,United Kingdom,Bronze,37757.0,Electronics,33.1,Credit Card,4,10,2,3.5,8,Yes,103,12,2025-04-27,101,Yes
CUST-10905,40,Male,Australia,Gold,78089.0,Sports & Outdoors,69.89,Apple Pay,1,0,7,4.0,7,No,107,17,2024-11-22,115,No
CUST-10906,38,Female,United States,Bronze,62146.0,Electronics,58.22,Credit Card,7,0,3,3.5,9,No,217,10,2023-04-21,50,No
CUST-10907,21,Male,United States,Silver,56699.0,Apparel,26.61,Credit Card,4,20,9,3.0,7,No,158,5,2022-01-11,25,No
CUST-10908,46,Female,United States,Bronze,68149.0,Home & Kitchen,57.07,Crypto,5,10,6,3.0,6,No,243,11,2022-11-30,104,No
CUST-10909,45,Female,United States,Bronze,69517.0,Electronics,268.24,Buy Now Pay Later,4,5,8,3.0,6,No,111,20,2022-05-28,37,No
CUST-10910,63,Male,Canada,Platinum,138541.0,Beauty & Personal Care,39.7,Credit Card,6,15,1,3.5,7,No,246,14,2024-05-31,9,No
CUST-10911,34,Male,Germany,Platinum,121847.0,Electronics,1290.05,PayPal,8,25,2,4.0,8,No,365,22,2023-11-07,35,No
CUST-10912,40,Female,Brazil,Gold,57453.0,Electronics,40.55,Credit Card,3,0,6,1.5,5,No,171,14,2022-04-08,96,Yes
CUST-10913,40,Prefer not to say,Canada,Silver,35503.0,Home & Kitchen,490.47,PayPal,6,5,3,5.0,10,No,193,10,2022-04-23,7,No
CUST-10914,56,Male,Canada,Gold,70270.0,Beauty & Personal Care,13.99,Debit Card,12,10,1,3.5,7,Yes,200,9,2022-02-21,30,No
CUST-10915,36,Male,United States,Bronze,66812.0,Sports & Outdoors,188.48,Buy Now Pay Later,8,5,6,2.5,5,Yes,60,17,2025-02-01,89,No
CUST-10916,41,Male,United States,Bronze,44084.0,Beauty & Personal Care,17.49,PayPal,5,15,5,3.0,6,No,180,15,2023-12-23,16,No
CUST-10917,45,Male,Canada,Bronze,49012.0,Home & Kitchen,24.46,Credit Card,6,30,9,3.0,6,No,164,16,2025-03-18,16,No
CUST-10918,40,Female,United Kingdom,Silver,22032.0,Apparel,110.09,PayPal,1,25,6,3.5,7,No,114,18,2024-08-22,45,No
CUST-10919,32,Female,Australia,Bronze,20436.0,Electronics,66.13,Credit Card,2,0,5,3.5,8,No,72,18,2022-06-03,0,No
CUST-10920,40,Female,United States,Bronze,57967.0,Electronics,324.23,Debit Card,6,0,1,5.0,9,No,194,4,2023-12-05,7,No
CUST-10921,50,Female,United States,Silver,67161.0,Home & Kitchen,154.97,Debit Card,5,30,1,4.0,7,No,90,19,2023-06-16,116,No
CUST-10922,25,Male,United Kingdom,Gold,92350.0,Home & Kitchen,138.77,PayPal,5,10,11,1.0,3,No,304,15,2023-04-24,67,Yes
CUST-10923,39,Female,United States,Bronze,52167.0,Apparel,59.46,Credit Card,2,0,1,5.0,10,Yes,153,12,2022-09-02,19,No
CUST-10924,29,Non-Binary,United States,Bronze,71444.0,Beauty & Personal Care,70.88,Credit Card,3,15,7,3.0,6,No,76,15,2023-09-01,5,No
CUST-10925,52,Male,Japan,Bronze,38021.0,Home & Kitchen,12.82,Credit Card,6,0,6,4.5,8,No,105,16,2022-05-05,59,No
CUST-10926,19,Male,United States,Bronze,43248.0,Electronics,287.27,Debit Card,8,0,5,2.5,6,Yes,123,8,2024-01-30,45,No
CUST-10927,31,Male,Germany,Bronze,45466.0,Electronics,603.84,PayPal,2,20,4,3.0,6,No,299,12,2024-12-23,2,Yes
CUST-10928,42,Male,United States,Silver,105057.0,Sports & Outdoors,9.49,Credit Card,2,0,11,1.5,4,No,115,11,2022-05-15,39,No
CUST-10929,56,Female,United States,Silver,24211.0,Beauty & Personal Care,8.5,PayPal,2,0,11,1.5,3,No,124,11,2024-04-23,36,No
CUST-10930,37,Male,United Kingdom,Silver,74298.0,Sports & Outdoors,169.09,Debit Card,5,0,8,2.5,5,Yes,122,6,2024-02-20,98,No
CUST-10931,31,Female,Australia,Bronze,39933.0,Electronics,143.88,Credit Card,7,10,11,2.5,5,Yes,172,8,2022-06-05,9,No
CUST-10932,60,Male,United Kingdom,Gold,105201.0,Books & Media,22.49,Debit Card,7,0,8,3.0,6,No,138,8,2024-01-08,2,No
CUST-10933,20,Female,Japan,Bronze,30167.0,Electronics,32.04,Debit Card,8,10,5,2.5,5,Yes,61,11,2023-01-24,35,No
CUST-10934,18,Male,United States,Silver,61118.0,Electronics,218.8,Buy Now Pay Later,5,10,4,3.5,7,No,137,20,2025-05-09,127,Yes
CUST-10935,43,Non-Binary,Japan,Gold,107805.0,Books & Media,8.5,Credit Card,5,20,2,4.0,8,No,154,9,2023-03-26,25,No
CUST-10936,31,Female,United States,Bronze,98032.0,Apparel,77.06,Credit Card,5,0,7,2.5,5,No,130,12,2024-09-05,101,Yes
CUST-10937,25,Female,Germany,Bronze,56544.0,Home & Kitchen,245.4,Credit Card,4,20,5,3.5,7,Yes,113,10,2022-06-12,22,No
CUST-10938,46,Prefer not to say,Canada,Gold,79734.0,Electronics,105.64,Credit Card,6,0,3,3.5,7,Yes,236,19,2025-03-10,40,No
CUST-10939,40,Male,Brazil,Bronze,34372.0,Home & Kitchen,86.95,Credit Card,5,15,9,3.5,7,No,116,5,2022-05-20,28,No
CUST-10940,31,Male,United Kingdom,Silver,53838.0,Sports & Outdoors,551.35,PayPal,3,5,9,3.0,6,No,73,9,2022-08-12,5,No
CUST-10941,22,Male,United States,Bronze,18000.0,Apparel,59.18,PayPal,5,0,11,2.5,6,Yes,98,9,2023-02-05,75,No
CUST-10942,48,Female,United States,Silver,56058.0,Home & Kitchen,311.91,Debit Card,5,15,11,2.0,4,No,151,23,2022-05-02,3,No
CUST-10943,45,Female,Australia,Bronze,55190.0,Electronics,157.64,Credit Card,5,0,10,1.5,3,Yes,60,15,2025-05-15,72,No
CUST-10944,36,Female,Canada,Bronze,19063.0,Home & Kitchen,144.28,PayPal,5,0,11,2.0,4,No,235,8,2023-06-02,214,Yes
CUST-10945,60,Male,Japan,Silver,80872.0,Apparel,8.5,Apple Pay,6,5,8,2.5,5,No,216,10,2024-02-10,13,No
CUST-10946,25,Female,United States,Bronze,50779.0,Electronics,37.01,Apple Pay,4,15,1,3.0,8,No,238,8,2023-08-07,45,No
CUST-10947,19,Male,United States,Bronze,28783.0,Apparel,14.64,Debit Card,5,0,3,3.0,6,Yes,159,7,2024-04-29,15,No
CUST-10948,29,Male,United States,Bronze,39452.0,Electronics,127.86,Apple Pay,6,0,2,4.5,8,No,10,19,2022-03-28,40,No
CUST-10949,37,Male,India,Bronze,70769.0,Sports & Outdoors,244.61,Buy Now Pay Later,5,0,4,3.0,6,No,255,14,2023-03-27,28,No
